Order Date,Region,Customer Segment,Product Category,Units Sold,Unit Price,Revenue,Profit Margin
2021-02-25 22:00:00,East,Corporate,Office Supplies,32,412.91,13213.12,0.11
2021-02-25 23:00:00,North,Small Business,Electronics,40,98.43,3937.2,0.17
2021-02-26 0:00:00,East,Corporate,Electronics,29,350.74,10171.46,0.07
2021-02-26 1:00:00,East,Consumer,Electronics,6,395.84,2375.04,0.15
2021-02-26 2:00:00,East,Corporate,Office Supplies,26,229.08,5956.08,0.14
2021-02-26 3:00:00,East,Corporate,Office Supplies,27,168.38,4546.26,0.09
2021-02-26 4:00:00,West,Consumer,Furniture,35,16.64,582.4,0.27
2021-02-26 5:00:00,North,Consumer,Office Supplies,28,400.58,11216.24,0.15
2021-02-26 6:00:00,West,Corporate,Furniture,5,170.69,853.45,0.3
2021-02-26 7:00:00,West,Consumer,Furniture,41,185.08,7588.28,0.27
2021-02-26 8:00:00,East,Consumer,Electronics,48,174.64,8382.72,0.1
2021-02-26 9:00:00,South,Consumer,Office Supplies,16,254.38,4070.08,0.18
2021-02-26 10:00:00,South,Consumer,Electronics,41,354.22,14523.02,0.2
2021-02-26 11:00:00,West,Consumer,Electronics,18,388.21,6987.78,0.25
2021-02-26 12:00:00,West,Consumer,Office Supplies,13,202.36,2630.68,0.27
2021-02-26 13:00:00,East,Small Business,Office Supplies,43,334.92,14401.56,0.21
2021-02-26 14:00:00,West,Corporate,Furniture,25,363.14,9078.5,0.06
2021-02-26 15:00:00,East,Consumer,Furniture,10,155.49,1554.9,0.17
2021-02-26 16:00:00,South,Corporate,Furniture,29,57.34,1662.86,0.27
2021-02-26 17:00:00,South,Small Business,Furniture,10,448.39,4483.9,0.23
2021-02-26 18:00:00,North,Consumer,Electronics,6,341.79,2050.74,0.27
2021-02-26 19:00:00,South,Corporate,Electronics,16,327.57,5241.12,0.22
2021-02-26 20:00:00,West,Consumer,Office Supplies,25,38.86,971.5,0.06
2021-02-26 21:00:00,South,Consumer,Furniture,44,410.76,18073.44,0.29
2021-02-26 22:00:00,East,Consumer,Furniture,4,287.37,1149.48,0.28
2021-02-26 23:00:00,South,Consumer,Furniture,37,425.46,15742.02,0.08
2021-02-27 0:00:00,North,Consumer,Electronics,34,487.53,16576.02,0.08
2021-02-27 1:00:00,South,Consumer,Office Supplies,19,478.98,9100.62,0.18
2021-02-27 2:00:00,East,Consumer,Electronics,33,429.48,14172.84,0.24
2021-02-27 3:00:00,East,Small Business,Office Supplies,4,15.36,61.44,0.15
2021-02-27 4:00:00,West,Small Business,Office Supplies,44,444.01,19536.44,0.08
2021-02-27 5:00:00,South,Consumer,Electronics,34,46.78,1590.52,0.18
2021-02-27 6:00:00,East,Consumer,Electronics,12,427.09,5125.08,0.13
2021-02-27 7:00:00,North,Small Business,Office Supplies,31,147.29,4565.99,0.14
2021-02-27 8:00:00,West,Small Business,Electronics,16,308.93,4942.88,0.21
2021-02-27 9:00:00,North,Small Business,Electronics,2,28.65,57.3,0.27
2021-02-27 10:00:00,South,Consumer,Office Supplies,49,387.88,19006.12,0.19
2021-02-27 11:00:00,South,Corporate,Office Supplies,2,64.74,129.48,0.22
2021-02-27 12:00:00,South,Corporate,Furniture,36,211.24,7604.64,0.21
2021-02-27 13:00:00,West,Corporate,Electronics,6,410.55,2463.3,0.19
2021-02-27 14:00:00,East,Corporate,Office Supplies,23,350.72,8066.56,0.13
2021-02-27 15:00:00,West,Consumer,Electronics,39,12.96,505.44,0.14
2021-02-27 16:00:00,North,Corporate,Electronics,47,207.49,9752.03,0.13
2021-02-27 17:00:00,West,Small Business,Office Supplies,44,30.54,1343.76,0.28
2021-02-27 18:00:00,North,Small Business,Furniture,37,340.01,12580.37,0.26
2021-02-27 19:00:00,West,Corporate,Office Supplies,46,484.78,22299.88,0.19
2021-02-27 20:00:00,East,Small Business,Office Supplies,16,331.08,5297.28,0.28
2021-02-27 21:00:00,North,Consumer,Electronics,43,119.94,5157.42,0.27
2021-02-27 22:00:00,South,Corporate,Furniture,44,184.06,8098.64,0.28
2021-02-27 23:00:00,South,Corporate,Office Supplies,19,488.56,9282.64,0.11
2021-02-28 0:00:00,West,Consumer,Electronics,49,119.79,5869.71,0.23
2021-02-28 1:00:00,South,Small Business,Office Supplies,24,285.15,6843.6,0.2
2021-02-28 2:00:00,North,Consumer,Electronics,27,206.22,5567.94,0.23
2021-02-28 3:00:00,South,Consumer,Office Supplies,7,386.47,2705.29,0.12
2021-02-28 4:00:00,East,Small Business,Furniture,30,435.02,13050.6,0.22
2021-02-28 5:00:00,East,Consumer,Office Supplies,41,177.01,7257.41,0.15
2021-02-28 6:00:00,West,Small Business,Electronics,14,333.59,4670.26,0.26
2021-02-28 7:00:00,North,Small Business,Office Supplies,44,279.03,12277.32,0.25
2021-02-28 8:00:00,East,Consumer,Furniture,15,146.44,2196.6,0.1
2021-02-28 9:00:00,East,Small Business,Furniture,12,143.25,1719,0.1
2021-02-28 10:00:00,North,Consumer,Furniture,29,273.93,7943.97,0.23
2021-02-28 11:00:00,South,Small Business,Furniture,23,85.46,1965.58,0.19
2021-02-28 12:00:00,South,Corporate,Electronics,13,407.3,5294.9,0.19
2021-02-28 13:00:00,West,Small Business,Office Supplies,9,43.81,394.29,0.24
2021-02-28 14:00:00,South,Small Business,Furniture,24,56.34,1352.16,0.26
2021-02-28 15:00:00,North,Consumer,Office Supplies,39,177.69,6929.91,0.11
2021-02-28 16:00:00,East,Small Business,Electronics,30,67.86,2035.8,0.19
2021-02-28 17:00:00,South,Corporate,Office Supplies,1,243.09,243.09,0.26
2021-02-28 18:00:00,West,Corporate,Office Supplies,10,205.84,2058.4,0.27
2021-02-28 19:00:00,South,Small Business,Furniture,38,363.69,13820.22,0.12
2021-02-28 20:00:00,North,Small Business,Furniture,47,476.97,22417.59,0.08
2021-02-28 21:00:00,West,Corporate,Electronics,15,379.24,5688.6,0.11
2021-02-28 22:00:00,South,Consumer,Office Supplies,9,97.93,881.37,0.29
2021-02-28 23:00:00,West,Corporate,Electronics,13,468.41,6089.33,0.17
2021-03-01 0:00:00,North,Corporate,Electronics,23,202.15,4649.45,0.15
2021-03-01 1:00:00,East,Small Business,Electronics,33,242.35,7997.55,0.05
2021-03-01 2:00:00,North,Small Business,Furniture,9,216.57,1949.13,0.06
2021-03-01 3:00:00,North,Corporate,Furniture,3,147.47,442.41,0.22
2021-03-01 4:00:00,North,Consumer,Office Supplies,30,448.57,13457.1,0.2
2021-03-01 5:00:00,North,Corporate,Office Supplies,9,172.8,1555.2,0.19
2021-03-01 6:00:00,East,Corporate,Office Supplies,25,293.51,7337.75,0.08
2021-03-01 7:00:00,East,Consumer,Furniture,47,127.62,5998.14,0.14
2021-03-01 8:00:00,West,Corporate,Furniture,24,400.71,9617.04,0.25
2021-03-01 9:00:00,South,Corporate,Electronics,32,389.36,12459.52,0.09
2021-03-01 10:00:00,East,Small Business,Furniture,7,155.19,1086.33,0.27
2021-03-01 11:00:00,East,Consumer,Electronics,36,343.96,12382.56,0.08
2021-03-01 12:00:00,South,Small Business,Electronics,25,354.9,8872.5,0.09
2021-03-01 13:00:00,East,Small Business,Furniture,20,285.63,5712.6,0.17
2021-03-01 14:00:00,North,Consumer,Electronics,17,304.29,5172.93,0.29
2021-03-01 15:00:00,North,Consumer,Electronics,36,291.48,10493.28,0.13
2021-03-01 16:00:00,South,Corporate,Office Supplies,26,50.11,1302.86,0.21
2021-03-01 17:00:00,West,Small Business,Electronics,19,338.43,6430.17,0.2
2021-03-01 18:00:00,West,Consumer,Furniture,37,240.19,8887.03,0.09
2021-03-01 19:00:00,South,Small Business,Furniture,48,224.84,10792.32,0.11
2021-03-01 20:00:00,South,Small Business,Electronics,3,431.4,1294.2,0.28
2021-03-01 21:00:00,North,Consumer,Office Supplies,43,21.38,919.34,0.1
2021-03-01 22:00:00,West,Corporate,Furniture,28,133.14,3727.92,0.22
2021-03-01 23:00:00,East,Small Business,Furniture,22,69.49,1528.78,0.29
2021-03-02 0:00:00,North,Consumer,Office Supplies,47,27.32,1284.04,0.08
2021-03-02 1:00:00,South,Corporate,Electronics,19,145.08,2756.52,0.15
2021-03-02 2:00:00,West,Small Business,Furniture,46,494.35,22740.1,0.11
2021-03-02 3:00:00,East,Consumer,Electronics,16,142.41,2278.56,0.11
2021-03-02 4:00:00,East,Small Business,Electronics,6,335.22,2011.32,0.08
2021-03-02 5:00:00,North,Consumer,Electronics,37,67.97,2514.89,0.21
2021-03-02 6:00:00,West,Consumer,Electronics,31,304.91,9452.21,0.24
2021-03-02 7:00:00,West,Small Business,Furniture,49,492.4,24127.6,0.22
2021-03-02 8:00:00,South,Small Business,Office Supplies,48,153,7344,0.28
2021-03-02 9:00:00,West,Consumer,Furniture,34,425.56,14469.04,0.09
2021-03-02 10:00:00,West,Corporate,Office Supplies,31,498.81,15463.11,0.13
2021-03-02 11:00:00,North,Small Business,Electronics,11,298.39,3282.29,0.14
2021-03-02 12:00:00,West,Consumer,Office Supplies,36,161.61,5817.96,0.11
2021-03-02 13:00:00,East,Consumer,Electronics,6,340.03,2040.18,0.09
2021-03-02 14:00:00,North,Corporate,Furniture,27,423.98,11447.46,0.17
2021-03-02 15:00:00,North,Corporate,Furniture,7,93.96,657.72,0.26
2021-03-02 16:00:00,South,Corporate,Office Supplies,49,231.73,11354.77,0.29
2021-03-02 17:00:00,West,Small Business,Electronics,32,166.4,5324.8,0.08
2021-03-02 18:00:00,South,Consumer,Electronics,8,148.85,1190.8,0.26
2021-03-02 19:00:00,East,Consumer,Office Supplies,33,431.8,14249.4,0.26
2021-03-02 20:00:00,North,Consumer,Electronics,47,216.61,10180.67,0.15
2021-03-02 21:00:00,North,Corporate,Electronics,44,176.15,7750.6,0.08
2021-03-02 22:00:00,North,Consumer,Electronics,15,305.72,4585.8,0.3
2021-03-02 23:00:00,East,Small Business,Furniture,27,117.51,3172.77,0.21
2021-03-03 0:00:00,East,Corporate,Furniture,30,122.65,3679.5,0.3
2021-03-03 1:00:00,South,Corporate,Furniture,22,264.94,5828.68,0.17
2021-03-03 2:00:00,South,Corporate,Electronics,47,210.54,9895.38,0.15
2021-03-03 3:00:00,South,Corporate,Furniture,29,154.54,4481.66,0.11
2021-03-03 4:00:00,West,Small Business,Electronics,41,36.44,1494.04,0.3
2021-03-03 5:00:00,North,Consumer,Electronics,48,265.18,12728.64,0.11
2021-03-03 6:00:00,North,Small Business,Office Supplies,30,410.14,12304.2,0.06
2021-03-03 7:00:00,South,Consumer,Electronics,2,427.17,854.34,0.18
2021-03-03 8:00:00,North,Small Business,Furniture,15,125.37,1880.55,0.14
2021-03-03 9:00:00,South,Corporate,Furniture,47,303.82,14279.54,0.12
2021-03-03 10:00:00,West,Corporate,Electronics,27,429.38,11593.26,0.21
2021-03-03 11:00:00,West,Small Business,Furniture,7,210.28,1471.96,0.14
2021-03-03 12:00:00,East,Small Business,Electronics,27,466.75,12602.25,0.15
2021-03-03 13:00:00,West,Consumer,Office Supplies,21,452.46,9501.66,0.06
2021-03-03 14:00:00,South,Small Business,Electronics,13,111.99,1455.87,0.2
2021-03-03 15:00:00,West,Small Business,Electronics,17,136.89,2327.13,0.08
2021-03-03 16:00:00,East,Consumer,Office Supplies,11,98.42,1082.62,0.1
2021-03-03 17:00:00,North,Consumer,Furniture,10,106.07,1060.7,0.23
2021-03-03 18:00:00,South,Consumer,Office Supplies,33,454.85,15010.05,0.13
2021-03-03 19:00:00,North,Small Business,Office Supplies,14,466.26,6527.64,0.09
2021-03-03 20:00:00,East,Consumer,Electronics,37,35.43,1310.91,0.19
2021-03-03 21:00:00,East,Corporate,Electronics,8,300.87,2406.96,0.1
2021-03-03 22:00:00,East,Corporate,Office Supplies,33,286.47,9453.51,0.12
2021-03-03 23:00:00,North,Corporate,Furniture,7,201.37,1409.59,0.21
2021-03-04 0:00:00,North,Small Business,Office Supplies,34,319.53,10864.02,0.23
2021-03-04 1:00:00,North,Corporate,Furniture,7,474.21,3319.47,0.23
2021-03-04 2:00:00,North,Small Business,Office Supplies,7,93.42,653.94,0.17
2021-03-04 3:00:00,East,Small Business,Office Supplies,41,69,2829,0.16
2021-03-04 4:00:00,East,Corporate,Furniture,36,26.36,948.96,0.25
2021-03-04 5:00:00,South,Consumer,Office Supplies,7,188.28,1317.96,0.1
2021-03-04 6:00:00,South,Small Business,Electronics,20,175.44,3508.8,0.09
2021-03-04 7:00:00,North,Corporate,Office Supplies,18,221.1,3979.8,0.22
2021-03-04 8:00:00,West,Small Business,Electronics,45,256.62,11547.9,0.15
2021-03-04 9:00:00,West,Consumer,Furniture,43,381.33,16397.19,0.23
2021-03-04 10:00:00,East,Consumer,Furniture,41,202.14,8287.74,0.11
2021-03-04 11:00:00,East,Corporate,Electronics,14,172,2408,0.13
2021-03-04 12:00:00,East,Small Business,Office Supplies,40,415.17,16606.8,0.27
2021-03-04 13:00:00,South,Small Business,Electronics,14,426.4,5969.6,0.16
2021-03-04 14:00:00,South,Small Business,Electronics,21,124.06,2605.26,0.2
2021-03-04 15:00:00,East,Small Business,Furniture,49,164.19,8045.31,0.08
2021-03-04 16:00:00,East,Corporate,Electronics,27,414.31,11186.37,0.09
2021-03-04 17:00:00,East,Consumer,Office Supplies,46,48.91,2249.86,0.06
2021-03-04 18:00:00,West,Corporate,Electronics,26,169.66,4411.16,0.16
2021-03-04 19:00:00,South,Small Business,Furniture,27,229.69,6201.63,0.3
2021-03-04 20:00:00,West,Small Business,Office Supplies,24,101.67,2440.08,0.27
2021-03-04 21:00:00,West,Consumer,Furniture,5,98.16,490.8,0.21
2021-03-04 22:00:00,East,Small Business,Electronics,42,218.18,9163.56,0.27
2021-03-04 23:00:00,East,Corporate,Electronics,38,379.72,14429.36,0.2
2021-03-05 0:00:00,North,Corporate,Furniture,28,421.71,11807.88,0.14
2021-03-05 1:00:00,North,Consumer,Furniture,42,489.83,20572.86,0.09
2021-03-05 2:00:00,West,Corporate,Office Supplies,43,46.25,1988.75,0.21
2021-03-05 3:00:00,South,Corporate,Furniture,32,116.17,3717.44,0.1
2021-03-05 4:00:00,East,Corporate,Furniture,24,380.75,9138,0.15
2021-03-05 5:00:00,East,Corporate,Electronics,6,274.89,1649.34,0.26
2021-03-05 6:00:00,West,Small Business,Electronics,10,170.56,1705.6,0.08
2021-03-05 7:00:00,North,Corporate,Furniture,46,110.74,5094.04,0.08
2021-03-05 8:00:00,South,Consumer,Furniture,3,147.43,442.29,0.11
2021-03-05 9:00:00,North,Consumer,Electronics,7,220.35,1542.45,0.19
2021-03-05 10:00:00,North,Corporate,Office Supplies,29,96.8,2807.2,0.11
2021-03-05 11:00:00,North,Consumer,Office Supplies,34,482.47,16403.98,0.18
2021-03-05 12:00:00,North,Corporate,Office Supplies,7,62.72,439.04,0.13
2021-03-05 13:00:00,East,Consumer,Office Supplies,17,492.93,8379.81,0.18
2021-03-05 14:00:00,East,Consumer,Electronics,13,422.53,5492.89,0.12
2021-03-05 15:00:00,North,Corporate,Furniture,21,217.34,4564.14,0.3
2021-03-05 16:00:00,South,Corporate,Office Supplies,31,372.51,11547.81,0.17
2021-03-05 17:00:00,West,Small Business,Electronics,9,339.04,3051.36,0.24
2021-03-05 18:00:00,South,Corporate,Furniture,45,114.51,5152.95,0.23
2021-03-05 19:00:00,South,Corporate,Office Supplies,47,176.14,8278.58,0.17
2021-03-05 20:00:00,South,Small Business,Furniture,13,261.43,3398.59,0.11
2021-03-05 21:00:00,North,Corporate,Office Supplies,17,322.54,5483.18,0.18
2021-03-05 22:00:00,East,Corporate,Furniture,8,276.02,2208.16,0.22
2021-03-05 23:00:00,South,Small Business,Office Supplies,9,241.76,2175.84,0.16
2021-03-06 0:00:00,North,Corporate,Office Supplies,9,227.14,2044.26,0.07
2021-03-06 1:00:00,South,Corporate,Furniture,40,254.15,10166,0.05
2021-03-06 2:00:00,South,Small Business,Furniture,48,222.83,10695.84,0.13
2021-03-06 3:00:00,North,Small Business,Furniture,30,275.25,8257.5,0.09
2021-03-06 4:00:00,East,Consumer,Electronics,7,445.11,3115.77,0.28
2021-03-06 5:00:00,East,Corporate,Electronics,17,320.09,5441.53,0.09
2021-03-06 6:00:00,West,Consumer,Furniture,39,364.08,14199.12,0.15
2021-03-06 7:00:00,North,Consumer,Electronics,38,302.77,11505.26,0.23
2021-03-06 8:00:00,West,Small Business,Office Supplies,5,325.08,1625.4,0.25
2021-03-06 9:00:00,West,Corporate,Furniture,17,293.39,4987.63,0.17
2021-03-06 10:00:00,West,Corporate,Electronics,40,23.16,926.4,0.1
2021-03-06 11:00:00,East,Small Business,Furniture,1,499.8,499.8,0.12
2021-03-06 12:00:00,North,Consumer,Office Supplies,16,26.47,423.52,0.15
2021-03-06 13:00:00,West,Small Business,Office Supplies,17,203.62,3461.54,0.14
2021-03-06 14:00:00,North,Corporate,Electronics,30,61.51,1845.3,0.14
2021-03-06 15:00:00,North,Small Business,Office Supplies,31,57.49,1782.19,0.08
2021-03-06 16:00:00,East,Corporate,Furniture,35,398.83,13959.05,0.28
2021-03-06 17:00:00,West,Consumer,Electronics,45,218.7,9841.5,0.06
2021-03-06 18:00:00,West,Corporate,Furniture,8,402.56,3220.48,0.16
2021-03-06 19:00:00,North,Consumer,Furniture,48,143.67,6896.16,0.3
2021-03-06 20:00:00,South,Consumer,Furniture,30,135.67,4070.1,0.21
2021-03-06 21:00:00,East,Corporate,Office Supplies,39,133.1,5190.9,0.14
2021-03-06 22:00:00,East,Corporate,Furniture,21,311.91,6550.11,0.09
2021-03-06 23:00:00,East,Consumer,Office Supplies,15,409.35,6140.25,0.29
2021-03-07 0:00:00,East,Small Business,Furniture,34,231.61,7874.74,0.05
2021-03-07 1:00:00,West,Corporate,Office Supplies,27,195.83,5287.41,0.22
2021-03-07 2:00:00,West,Consumer,Office Supplies,2,487.05,974.1,0.27
2021-03-07 3:00:00,South,Consumer,Office Supplies,10,67.21,672.1,0.06
2021-03-07 4:00:00,East,Small Business,Furniture,5,248.45,1242.25,0.23
2021-03-07 5:00:00,East,Corporate,Furniture,27,210.16,5674.32,0.3
2021-03-07 6:00:00,North,Consumer,Office Supplies,4,58.08,232.32,0.21
2021-03-07 7:00:00,West,Small Business,Furniture,47,141.42,6646.74,0.15
2021-03-07 8:00:00,East,Consumer,Office Supplies,13,23.94,311.22,0.27
2021-03-07 9:00:00,South,Corporate,Furniture,17,439.71,7475.07,0.19
2021-03-07 10:00:00,South,Small Business,Office Supplies,21,307.85,6464.85,0.24
2021-03-07 11:00:00,West,Consumer,Office Supplies,23,409.36,9415.28,0.2
2021-03-07 12:00:00,South,Small Business,Electronics,33,265.56,8763.48,0.06
2021-03-07 13:00:00,South,Corporate,Furniture,15,303.76,4556.4,0.1
2021-03-07 14:00:00,West,Small Business,Furniture,14,353.42,4947.88,0.07
2021-03-07 15:00:00,East,Corporate,Electronics,9,454.93,4094.37,0.08
2021-03-07 16:00:00,East,Consumer,Office Supplies,44,54.96,2418.24,0.05
2021-03-07 17:00:00,South,Corporate,Office Supplies,37,172.16,6369.92,0.16
2021-03-07 18:00:00,South,Consumer,Electronics,30,357.42,10722.6,0.09
2021-03-07 19:00:00,East,Consumer,Electronics,29,479.59,13908.11,0.26
2021-03-07 20:00:00,West,Corporate,Office Supplies,23,490.6,11283.8,0.24
2021-03-07 21:00:00,South,Consumer,Furniture,34,322.67,10970.78,0.19
2021-03-07 22:00:00,North,Small Business,Electronics,7,104.86,734.02,0.17
2021-03-07 23:00:00,West,Consumer,Electronics,9,68.41,615.69,0.11
2021-03-08 0:00:00,South,Corporate,Electronics,4,473.56,1894.24,0.17
2021-03-08 1:00:00,South,Small Business,Electronics,2,222.62,445.24,0.21
2021-03-08 2:00:00,North,Small Business,Electronics,27,105.46,2847.42,0.25
2021-03-08 3:00:00,North,Consumer,Electronics,33,467.61,15431.13,0.07
2021-03-08 4:00:00,East,Consumer,Office Supplies,32,61.22,1959.04,0.23
2021-03-08 5:00:00,West,Corporate,Office Supplies,44,367.49,16169.56,0.24
2021-03-08 6:00:00,West,Small Business,Electronics,45,316.38,14237.1,0.19
2021-03-08 7:00:00,East,Corporate,Office Supplies,46,52.99,2437.54,0.1
2021-03-08 8:00:00,West,Consumer,Furniture,37,175.99,6511.63,0.18
2021-03-08 9:00:00,West,Small Business,Furniture,27,83.47,2253.69,0.18
2021-03-08 10:00:00,West,Corporate,Electronics,28,306.2,8573.6,0.17
2021-03-08 11:00:00,West,Corporate,Furniture,3,243.79,731.37,0.17
2021-03-08 12:00:00,West,Corporate,Furniture,36,12.09,435.24,0.08
2021-03-08 13:00:00,North,Corporate,Office Supplies,49,488.1,23916.9,0.1
2021-03-08 14:00:00,West,Corporate,Office Supplies,43,181.3,7795.9,0.07
2021-03-08 15:00:00,North,Small Business,Office Supplies,8,136.52,1092.16,0.11
2021-03-08 16:00:00,West,Corporate,Office Supplies,44,119,5236,0.12
2021-03-08 17:00:00,East,Small Business,Furniture,41,87.82,3600.62,0.11
2021-03-08 18:00:00,South,Corporate,Electronics,37,499.58,18484.46,0.1
2021-03-08 19:00:00,North,Consumer,Office Supplies,49,154.6,7575.4,0.23
2021-03-08 20:00:00,West,Consumer,Furniture,45,208.7,9391.5,0.25
2021-03-08 21:00:00,East,Corporate,Office Supplies,38,436.96,16604.48,0.13
2021-03-08 22:00:00,South,Consumer,Furniture,22,324.52,7139.44,0.13
2021-03-08 23:00:00,North,Small Business,Office Supplies,14,190.66,2669.24,0.26
2021-03-09 0:00:00,South,Corporate,Electronics,15,450.18,6752.7,0.21
2021-03-09 1:00:00,East,Small Business,Office Supplies,46,377.36,17358.56,0.12
2021-03-09 2:00:00,North,Corporate,Electronics,4,121.67,486.68,0.23
2021-03-09 3:00:00,South,Consumer,Office Supplies,18,325.43,5857.74,0.14
2021-03-09 4:00:00,West,Small Business,Office Supplies,1,461.98,461.98,0.2
2021-03-09 5:00:00,North,Consumer,Office Supplies,12,253.27,3039.24,0.3
2021-03-09 6:00:00,South,Consumer,Furniture,41,369.47,15148.27,0.13
2021-03-09 7:00:00,East,Corporate,Furniture,42,485.84,20405.28,0.28
2021-03-09 8:00:00,East,Small Business,Electronics,17,348.3,5921.1,0.13
2021-03-09 9:00:00,North,Consumer,Electronics,19,60.19,1143.61,0.19
2021-03-09 10:00:00,South,Corporate,Furniture,36,129.83,4673.88,0.16
2021-03-09 11:00:00,North,Corporate,Electronics,48,301.6,14476.8,0.25
2021-03-09 12:00:00,North,Corporate,Electronics,7,145.02,1015.14,0.07
